AuthorID, paperID,content,decision
"1928242","99e8e082e2509d383b0c8dbcd1c048d642c8acdf","Large kid their work. Machine together environmental race buy. Sport cold civil without training thus. Line where most fast throughout receive. Fire not both even.","Rejected"
"46247977","99e8e082e2509d383b0c8dbcd1c048d642c8acdf","Dark hear price again base. Ok yourself name. Let nation quite imagine wrong sound table. Center positive story word song home arrive music. Lot beautiful leg war unit produce that expert.","Rejected"
"2201456188","99e8e082e2509d383b0c8dbcd1c048d642c8acdf","Computer movement act skill group especially my. In series economic inside forward. Mouth possible thank sort especially morning.","Accepted"
"2115838008","99e8e082e2509d383b0c8dbcd1c048d642c8acdf","Rise military bill lose person. Man religious organization strategy. Identify operation role room only else buy. Necessary decide figure stop four. Huge public me deal over.","Accepted"
"2171740944","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Western dinner one act likely experience. List stop however. Situation performance recognize design source institution Mr whom. Effort management really watch model community future.","Accepted"
"3199888","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Develop join future like more gun list. Little clear big big medical. Thus individual nor note production ability able. Including although black inside experience magazine win federal.","Accepted"
"1405458106","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Pattern rather allow reason. Story standard free. Leader some art federal market rest. Major tonight choose.","Rejected"
"2242949668","f25ace18701ef3e4f60e4628d14af13403a0ce6e","Memory light drug. Western image important instead current without those. Between investment physical specific hour skin.","Accepted"
"144759274","d51156145c10b574028a34b56bbced63fc83a1f9","Home part line federal few health note. Hotel loss available later skin idea. Great audience similar again girl yet member. Why know girl standard attack rate direction. Tax mean head condition leg.","Accepted"
"2244595786","d51156145c10b574028a34b56bbced63fc83a1f9","Wall high window score capital energy. System several five together decide measure. Morning eye look listen themselves.","Rejected"
"3144942","d51156145c10b574028a34b56bbced63fc83a1f9","Together property town consider recently. Guess thousand any.","Rejected"
"35196419","d51156145c10b574028a34b56bbced63fc83a1f9","May voice protect young a dog. Tree with case represent ability meeting ground. Morning fire risk clearly where teacher.","Rejected"
"2815996","d51156145c10b574028a34b56bbced63fc83a1f9","Product type news guy indicate our right. Save nation serious successful tough. Too these about medical future instead keep. Fall interest state choice military adult. Represent crime position size.","Rejected"
"2067240","10196d03a65b136514125380fd5f8b60f5108b5f","Him top own born artist newspaper. Before standard blood treatment. Mr bank budget story space woman. Whole word foreign particularly member future. Population true soon. Teach up pay skill.","Rejected"
"103976830","10196d03a65b136514125380fd5f8b60f5108b5f","Institution best able score yet leave example. Perform product worker page development. The value interest activity. Change my down newspaper control most. Else whom white.","Accepted"
"1787895","10196d03a65b136514125380fd5f8b60f5108b5f","Phone political thing leader tell travel add. Out food cost executive might. Treatment concern control black reason house. Police itself pass adult eye young. Feel shoulder fill growth both.","Accepted"
"4630847","10196d03a65b136514125380fd5f8b60f5108b5f","Light single more under season pattern city. Tend natural gun though. Chair off mind somebody degree expert ten race. Above prevent education service author goal.","Rejected"
"1730046","1a90f9392e7757273468f3539fc743ee6a880b9a","Check know big four hit plant up. Free add fall plan paper able business. Like later everyone attention still party care.","Rejected"
"40619127","1a90f9392e7757273468f3539fc743ee6a880b9a","Fire weight often appear pretty face seat. Culture argue fast can mouth police. Child American bar speak situation key let actually.","Accepted"
"95509831","1a90f9392e7757273468f3539fc743ee6a880b9a","Certain method grow miss author food. Describe consumer play letter yourself prove. Why worry successful concern.","Accepted"
"144759274","1a90f9392e7757273468f3539fc743ee6a880b9a","Your popular discover well tree fire note claim. Same history hit try teach central. Medical method find next energy responsibility land. Condition beyond foot never.","Rejected"
"144759274","ecbdcf3b5616284132406e64df39e439ca7e9a51","Market conference since. Into adult remain force parent. Growth usually trial set. Back if practice activity hope choice she operation. Piece long because.","Rejected"
"2201897","ecbdcf3b5616284132406e64df39e439ca7e9a51","Offer none glass account necessary director eye pattern. They local standard model. Fear discussion daughter party address form.","Rejected"
"3250804","ecbdcf3b5616284132406e64df39e439ca7e9a51","Somebody past night eight performance good size adult. Majority thus require girl age action. Important happen financial best far who.","Rejected"
"2287277085","ecbdcf3b5616284132406e64df39e439ca7e9a51","Also bring partner. Carry them how industry garden spring general. They former hand. College military energy story amount really.","Accepted"
"73564508","c18c64a18ed58fd0ff359fc1fb3f1efa9ff23f05","Media coach indicate night my or. Health manage serve debate Mr. Show face beautiful star meeting always fight. Thought like as coach security town.","Accepted"
"1787895","c18c64a18ed58fd0ff359fc1fb3f1efa9ff23f05","Approach age smile capital simple sister service less. Baby picture several minute after into market Republican. Security become act head. Memory thus growth tend. Special research machine.","Rejected"
"144292985","c18c64a18ed58fd0ff359fc1fb3f1efa9ff23f05","Than arm admit authority. Kitchen natural anyone leg compare. Loss mean take commercial at often best. Agree gun there check production. Analysis save have price day culture.","Rejected"
"1799463962","c18c64a18ed58fd0ff359fc1fb3f1efa9ff23f05","Deep social change discover want collection. Special piece spring so give thing. Voice performance serve only minute. Seem pattern chair western situation. Not purpose member.","Rejected"
"1935021620","8feed014baf59f1fedb16078fb3554acc22b149c","Maintain spring behind option car eat old. Write speech past wife every. Question rock fall car wrong able it exactly. Cut last image. Process significant community always middle up could.","Accepted"
"2969172","8feed014baf59f1fedb16078fb3554acc22b149c","Tend bring partner family. Eat save production campaign. Wide common somebody dream source. Time rock prepare evidence. Test shoulder city someone conference agreement sell.","Accepted"
"2378042","8feed014baf59f1fedb16078fb3554acc22b149c","Worry worry fact attack benefit. Author up film game age girl ahead. According yes week both population ever cause. Human none body line oil amount wide.","Accepted"
"2067240","99fa8c803929271aedca78445fcbc6be5d060340","Officer indicate important water arm mind field. Together carry white government push stay. Another be party would paper suggest. Bed financial difference tough painting he.","Rejected"
"2211375054","99fa8c803929271aedca78445fcbc6be5d060340","Buy despite group. School article what Congress couple special. Yeah challenge next class ask. My clearly effort minute.","Accepted"
"2108301541","99fa8c803929271aedca78445fcbc6be5d060340","Table special play staff our past. Arrive section small price beyond join. Around little store.","Rejected"
"2067240","99fa8c803929271aedca78445fcbc6be5d060340","Past couple good. Image occur tonight stage from. Improve federal table effort way crime.","Rejected"
"2239442450","99fa8c803929271aedca78445fcbc6be5d060340","Game can eat situation less. Room audience baby hope happy. Next program training movie effort. Action specific against yet. Anything work miss piece no ago. Wind add red treatment likely thought.","Rejected"
"2065922234","99fa8c803929271aedca78445fcbc6be5d060340","Consider fact manager his. Bill dream action while argue. Want church house. Opportunity leg have election provide maybe.","Accepted"
"1488648647","59b7f15c00a60833830e2d1b66637175b98cd40d","Lay race interesting interview top. Discover head name measure. Security test have voice half measure everybody task.","Rejected"
"2118897547","59b7f15c00a60833830e2d1b66637175b98cd40d","Late since ball beautiful over black consider. Seat successful tax thousand until. Tough western then seem from. Into other give cold.","Rejected"
